Date,Population,T avg C,D.P avg C,humidity,Average wind speed(Kmh),Ppt avg (in),water consumption(m3)
10/18/year 6,4461,24.44444444,10.55555556,42.5,48.0307523,0,1668.078771
10/19/year 6,4461,24.44444444,12.22222222,45,48.0468457,0,1675.573882
10/20/year 6,4461,25.55555556,12.22222222,46.5,48.038799,0,1626.439261
10/21/year 6,3476,24.44444444,10,40.5,47.9422386,0,1663.082029
10/22/year 6,3476,23.33333333,12.22222222,47.5,47.9180985,0.04,1664.74761
10/23/year 6,4461,23.33333333,10.55555556,43.5,48.0548924,0,1685.718781
10/24/year 6,4461,22.22222222,11.11111111,50,48.1434061,0,1516.510954
10/25/year 6,4461,22.77777778,10.55555556,47,48.2077797,0,1510.681423
10/26/year 6,4461,22.77777778,10,45,48.2480132,0,1487.363297
10/27/year 6,4461,22.22222222,11.11111111,43,48.2158264,0,1465.710752
10/28/year 6,3476,22.22222222,10.55555556,46.5,48.2238731,0,1455.71727
10/29/year 6,3476,21.66666667,12.22222222,55.5,48.3445736,0,1479.868185
10/30/year 6,4461,21.11111111,12.22222222,52.5,48.3365269,0,1501.520731
10/31/year 6,4461,20.55555556,13.33333333,57,48.2238731,0,1518.176535
11/1/year 6,4461,21.11111111,13.33333333,60,48.3043401,0,1648.924596
11/2/year 6,4461,20,13.88888889,60.5,48.2480132,0,1647.410432
11/3/year 6,4461,20,13.33333333,63.5,48.2802,0,1683.068994
11/4/year 6,3476,20.55555556,13.33333333,61,48.3848071,0,1640.596694
11/5/year 6,3476,21.11111111,13.88888889,62.5,48.3365269,0,1653.088547
11/6/year 6,4461,20.55555556,13.33333333,61,48.2802,0,1644.760645
11/7/year 6,4461,20,12.77777778,59,48.2560599,0,1441.559836
11/8/year 6,4461,20,11.66666667,59,48.2721533,0,1474.038654
11/9/year 6,4461,19.44444444,11.66666667,60.5,48.2238731,0,1488.196087
11/10/year 6,4461,19.44444444,11.11111111,43,48.2641066,0,1486.530507
11/11/year 6,3476,20,11.11111111,55.5,48.2882467,0,1494.025619
11/12/year 6,3476,18.88888889,11.11111111,55,48.1836396,0,1602.288345
11/13/year 6,4461,18.88888889,10.55555556,62,48.0870792,0,1655.586918
11/14/year 6,4461,15.55555556,10,65.5,48.1273127,2.95,1701.390379
11/15/year 6,4461,15,11.66666667,75.5,48.3123868,0.28,1656.419708
11/16/year 6,4461,15,10.55555556,69,48.3928538,0.28,1653.088547
11/17/year 6,4461,15.55555556,10,64,48.3848071,0,1656.419708
11/18/year 6,3476,15.55555556,8.888888889,60.5,48.3767604,0,1630.603212
11/19/year 6,3476,15,7.222222222,66,48.4089472,0,1708.0527
11/20/year 6,4461,15.55555556,7.222222222,55,48.3928538,0,1672.242722
11/21/year 6,4461,15.55555556,5,54.5,48.3123868,0,1743.862679
11/22/year 6,4461,15,4.444444444,48,48.2802,0,1604.188621
11/23/year 6,4461,15.55555556,4.444444444,55,48.2721533,0,1552.320933
11/24/year 6,4461,15.55555556,5,49.5,48.3767604,0,1711.383861
11/25/year 6,3476,15.55555556,7.222222222,59.5,48.2962934,0,1553.153723
11/26/year 6,3476,14.44444444,7.222222222,57.5,48.441134,0,1628.937631
11/27/year 6,4461,15.55555556,6.666666667,55,48.2158264,0,1613.114617
11/28/year 6,4461,14.44444444,7.222222222,59.5,48.2399665,0,1651.422967
11/29/year 6,4461,16.66666667,6.666666667,52.5,48.199733,0,1677.239463
11/30/year 6,4461,11.11111111,5,59,48.3365269,0,1681.403414
12/1/year 6,4461,15,6.111111111,54,48.3043401,0,1608.345001
12/2/year 6,3476,15.55555556,6.111111111,55.5,48.4169939,0,1637.265533
12/3/year 6,3476,15,6.111111111,52,48.4089472,0,1607.285086
12/4/year 6,4461,15,4.444444444,48,48.0870792,0,1607.285086
12/5/year 6,4461,12.22222222,2.222222222,47,48.3123868,0,1781.338238
12/6/year 6,4461,13.33333333,3.333333333,53,48.3123868,0,1782.171028
12/7/year 6,4461,13.88888889,3.888888889,50.5,48.3204335,0,1732.88499
12/8/year 6,4461,14.44444444,4.444444444,52.5,48.3204335,0,1732.430741
12/9/year 6,3476,15.55555556,5.555555556,49.5,48.3123868,0,1778.007077
12/10/year 6,3476,15,5,49.5,48.3365269,0,1753.023371
12/11/year 6,4461,12.77777778,10,76.5,48.2641066,0.87,1700.557588
12/12/year 6,4461,11.11111111,10,76,48.2721533,0.16,1723.042924
12/13/year 6,4461,10.55555556,7.777777778,80,48.4813675,0,1557.014841
12/14/year 6,4461,9.444444444,5.555555556,66,48.5940213,0,1747.950922
12/15/year 6,4461,11.11111111,6.111111111,68.5,48.6423015,0,1737.200357
12/16/year 6,3476,11.11111111,3.333333333,58.5,48.4894142,0,1703.888749
12/17/year 6,3476,11.11111111,3.333333333,59,48.7147218,0,1797.994042
12/18/year 6,4461,12.22222222,5.555555556,55.5,48.6583949,0,1723.042924
12/19/year 6,4461,13.88888889,5.555555556,53,48.5779279,0,1743.029889
12/20/year 6,4461,15.55555556,7.222222222,48,48.5859746,0,1733.036406
12/21/year 6,4461,15.55555556,6.111111111,55,48.1755929,0,1716.002061
12/22/year 6,4461,13.88888889,6.111111111,47.5,48.521601,0,1697.226428
12/23/year 6,3476,14.44444444,5.555555556,63.5,48.2882467,0,1773.010336
12/24/year 6,3476,13.33333333,6.111111111,61.5,48.360667,0,1696.393637
12/25/year 6,4461,13.33333333,5,56.5,47.0892884,0,1784.517982
12/26/year 6,4461,12.22222222,6.666666667,62.5,48.4089472,0,1766.650847
12/27/year 6,4461,14.44444444,6.111111111,57,48.3687137,0,1730.235203
12/28/year 6,4461,12.77777778,3.888888889,54.5,48.4330873,0,1716.380602
12/29/year 6,4461,14.44444444,3.888888889,48,48.4169939,0,1724.708504
12/30/year 6,3476,13.33333333,4.444444444,58,48.4572274,0,1759.685693
12/31/year 6,3476,13.33333333,5,56,48.1755929,0,1690.564106
1/1/year 7,4469,12.22222222,3.888888889,54.5,48.2399665,0,621.2614892
1/2/year 7,4469,11.66666667,3.888888889,56,48.2802,0,478.3471201
1/3/year 7,4469,12.22222222,2.777777778,54.5,48.2962934,0,711.6192259
1/4/year 7,4469,11.11111111,4.444444444,56.5,48.3043401,0,738.5372764
1/5/year 7,4469,11.11111111,5,59,48.3284802,0,747.2740027
1/6/year 7,3484,11.11111111,2.777777778,57,48.2802,0,1744.279074
1/7/year 7,3484,11.11111111,1.111111111,50.5,48.0146589,0,1798.168171
1/8/year 7,4469,11.11111111,1.666666667,53,48.4009005,0,1774.971178
1/9/year 7,4469,11.66666667,1.111111111,51,48.4894142,0,1784.476343
1/10/year 7,4469,12.77777778,2.222222222,53,48.4894142,0,1830.20031
1/11/year 7,4469,12.22222222,3.333333333,54,48.3767604,0,1643.640164
1/12/year 7,4469,12.22222222,3.333333333,54.5,48.3123868,0,1606.202459
1/13/year 7,3484,12.77777778,2.222222222,53,48.3445736,0,2103.363067
1/14/year 7,3484,12.22222222,2.222222222,49.5,48.3767604,0,1775.467067
1/15/year 7,4469,12.22222222,1.111111111,43,48.4330873,0,2288.371195
1/16/year 7,4469,14.44444444,1.111111111,45.5,48.1594995,0,1909.311594
1/17/year 7,4469,11.66666667,4.444444444,51,48.2641066,0,1807.786897
1/18/year 7,4469,14.44444444,5,53.5,48.3848071,0,1592.450064
1/19/year 7,4469,13.33333333,3.888888889,53.5,48.3767604,0,1693.172253
1/20/year 7,3484,14.44444444,2.222222222,49,48.2480132,0,1426.410625
1/21/year 7,3484,13.33333333,4.444444444,52.5,48.2560599,0,1691.642948
1/22/year 7,4469,13.33333333,3.888888889,54.5,48.1836396,0,1638.597998
1/23/year 7,4469,10.55555556,5,64,48.1675462,0,1479.217095
1/24/year 7,4469,11.11111111,5.555555556,67.5,48.2882467,0,1488.241512
1/25/year 7,4469,11.11111111,5,60.5,48.1675462,0,2205.493428
1/26/year 7,4469,11.66666667,3.888888889,59,48.2238731,0,1913.426334
1/27/year 7,3484,12.22222222,2.777777778,53,48.2319198,0,1577.31221
1/28/year 7,3484,12.22222222,3.888888889,51,48.2802,0,1561.352921
1/29/year 7,4469,12.22222222,3.333333333,51.5,48.4330873,0,1582.918402
1/30/year 7,4469,13.33333333,7.777777778,57.5,48.3767604,0.04,1578.436476
1/31/year 7,4469,12.77777778,6.666666667,58.5,48.3204335,0,1555.228128
2/1/year 7,4469,15.55555556,5.555555556,49.5,48.3687137,0,1592.298648
2/2/year 7,4469,14.44444444,3.333333333,46.5,48.1755929,0,1554.671672
2/3/year 7,3484,15,3.888888889,51,48.3445736,0,1563.805867
2/4/year 7,3484,13.33333333,1.666666667,44.5,48.3687137,0,1564.877138
2/5/year 7,4469,13.33333333,2.222222222,48.5,48.4330873,0,1575.517925
2/6/year 7,4469,13.33333333,0.555555556,42,48.4974609,0,1580.226975
2/7/year 7,4469,13.33333333,0.555555556,43.5,48.2480132,0,1577.187291
2/8/year 7,4469,13.33333333,2.222222222,41.5,48.2399665,0,1560.932741
2/9/year 7,4469,12.22222222,1.111111111,47,48.3204335,0,1578.890726
2/10/year 7,3484,12.22222222,1.666666667,42.5,48.3526203,0,1566.444298
2/11/year 7,3484,14.44444444,5.555555556,53.5,48.360667,0,1559.687341
2/12/year 7,4469,8.333333333,7.222222222,76.5,48.4169939,0.189,1574.44638
2/13/year 7,4469,10,6.666666667,71.5,48.7951888,0,1583.501355
2/14/year 7,4469,12.22222222,6.666666667,61.5,48.682535,0,1570.536326
2/15/year 7,4469,16.11111111,8.888888889,59,48.5135543,0,1579.477464
2/16/year 7,4469,15.55555556,8.333333333,56.5,48.4009005,0,1572.70158
2/17/year 7,3484,16.66666667,5.555555556,47.5,48.1916863,0,1525.020556
2/18/year 7,3484,16.66666667,5,47,48.1514528,0,1411.844368
2/19/year 7,4469,16.11111111,3.888888889,43.5,48.2721533,0,1711.391432
2/20/year 7,4469,17.77777778,5,44.5,48.199733,0,1739.638161
2/21/year 7,4469,18.33333333,8.888888889,49,48.1916863,0,1688.584337
2/22/year 7,4469,17.77777778,8.333333333,53.5,48.1031726,0.7,1607.591704
2/23/year 7,4469,17.77777778,7.222222222,49.5,48.1514528,0,1653.728281
2/24/year 7,3484,13.88888889,11.66666667,60.5,48.3445736,0.2,1777.704244
2/25/year 7,3484,16.11111111,10.55555556,64,48.4894142,0,1643.155631
2/26/year 7,4469,17.22222222,10,59,48.2802,0,1580.037705
2/27/year 7,4469,18.88888889,10.55555556,56.5,48.199733,0,1800.314498
2/28/year 7,4469,18.88888889,11.11111111,54,48.2238731,0,1587.074782
3/1/year 7,4469,19.44444444,12.22222222,59,48.1514528,0,1676.357462
3/2/year 7,4469,16.66666667,12.77777778,76,48.119266,0.79,1657.441769
3/3/year 7,3484,13.33333333,11.66666667,71.5,48.1031726,0.04,1893.927687
3/4/year 7,3484,15.55555556,9.444444444,65,48.1273127,0,1785.104721
3/5/year 7,4469,17.77777778,8.888888889,56.5,48.2641066,0,1820.365815
3/6/year 7,4469,17.77777778,7.777777778,50,48.2319198,0,1687.123168
3/7/year 7,4469,18.88888889,7.777777778,50,48.199733,0,2428.166386
3/8/year 7,4469,19.44444444,8.333333333,49,48.2802,0,1512.642265
3/9/year 7,4469,20.55555556,10,51.5,48.2962934,0,1594.959791
3/10/year 7,3484,20,9.444444444,47.5,48.2238731,0,1737.942298
3/11/year 7,3484,21.11111111,10,50,48.1434061,0,1948.384596
3/12/year 7,4469,22.22222222,10,44.5,48.1353594,0,1353.28786
3/13/year 7,4469,22.77777778,11.66666667,49.5,48.0468457,0.04,2006.645841
3/14/year 7,4469,18.33333333,12.22222222,66,48.0709858,0.02,1768.096874
3/15/year 7,4469,18.88888889,11.11111111,57,48.0307523,0,2376.877866
3/16/year 7,4469,18.88888889,8.333333333,44.5,48.1112193,0,1605.229608
3/17/year 7,3484,18.88888889,7.222222222,44,48.119266,0,1527.700626
3/18/year 7,3484,20,6.666666667,43,48.1675462,0,2372.373228
3/19/year 7,4469,21.11111111,7.777777778,41,48.2721533,0,1271.083897
3/20/year 7,4469,19.44444444,10,50.5,48.2319198,0,2207.389919
3/21/year 7,4469,18.33333333,10.55555556,54.5,48.1273127,0,1572.845426
3/22/year 7,4469,20,10.55555556,53.5,48.1112193,0,1670.327304
3/23/year 7,4469,21.11111111,11.11111111,49,48.0951259,0,1624.875886
3/24/year 7,3484,22.22222222,10.55555556,44.5,48.2319198,0,1599.990601
3/25/year 7,3484,23.33333333,8.888888889,45.5,48.2560599,0,1575.298372
3/26/year 7,4469,23.33333333,10,42,48.1353594,0,1588.429959
3/27/year 7,4469,24.44444444,11.11111111,44.5,47.9985655,0,1607.686339
3/28/year 7,4469,24.44444444,8.333333333,37,48.038799,0,1612.54302
3/29/year 7,4469,24.44444444,3.333333333,30,47.9100518,0,1599.256231
3/30/year 7,4469,27.22222222,1.111111111,22,47.8134914,0,1534.680922
3/31/year 7,3484,25.55555556,9.444444444,33.5,47.9341919,0,1631.47007
4/1/year 7,3484,25.55555556,13.88888889,46,48.0548924,0,1665.81131
4/2/year 7,4469,25.55555556,15.55555556,54.5,48.1112193,0,1632.355856
4/3/year 7,4469,25.55555556,13.88888889,48,48.0629391,0,2158.37643
4/4/year 7,4469,25.55555556,12.77777778,43.5,47.958332,0,1804.349745
4/5/year 7,4469,26.66666667,13.88888889,47,48.0227056,0,1668.090127
4/6/year 7,4469,26.11111111,12.22222222,42,47.8939584,0,1591.621059
4/7/year 7,3484,25.55555556,12.22222222,42.5,48.038799,0,2090.216338
4/8/year 7,3484,22.22222222,15.55555556,64,48.1031726,0.67,1477.305463
4/9/year 7,4469,23.33333333,16.66666667,60.5,48.1594995,0.03,1753.102865
4/10/year 7,4469,23.88888889,15,56,47.9985655,0.04,1408.040031
4/11/year 7,4469,21.66666667,14.44444444,58.5,48.0951259,0,1634.657386
4/12/year 7,4469,21.66666667,10,50.5,48.0548924,0,1504.37493
4/13/year 7,4469,22.77777778,8.333333333,40,48.038799,0,1276.985351
4/14/year 7,3484,25.55555556,8.888888889,39.5,47.9744254,0,1805.053831
4/15/year 7,3484,27.22222222,9.444444444,34,47.9663787,0,1321.047523
4/16/year 7,4469,22.22222222,16.11111111,62.5,48.1273127,0.63,1440.416642
4/17/year 7,4469,23.33333333,14.44444444,58,48.2319198,0,1571.471322
4/18/year 7,4469,23.33333333,13.88888889,50.5,48.0709858,0,1287.838122
4/19/year 7,4469,23.33333333,13.88888889,58,47.8456782,0,1777.321918
4/20/year 7,4469,17.77777778,12.77777778,73.5,47.9100518,1.26,2045.306233
4/21/year 7,3484,18.88888889,9.444444444,54.5,48.1514528,0,1387.71995
4/22/year 7,3484,22.77777778,9.444444444,46,48.0790325,0,1550.564503
4/23/year 7,4469,24.44444444,10,40,47.9502853,0,1639.885037
4/24/year 7,4469,30,10.55555556,36,47.9180985,0,1823.189731
4/25/year 7,4469,26.66666667,12.22222222,42,47.8215381,0,1538.227851
4/26/year 7,4469,27.77777778,9.444444444,33.5,47.7813046,0,1682.292985
4/27/year 7,4469,28.88888889,12.22222222,38.5,47.8939584,0,1473.879667
4/28/year 7,3484,28.33333333,11.66666667,32,47.8939584,0,1420.668158
4/29/year 7,3484,30,11.66666667,31,47.7008376,0,1369.379638
4/30/year 7,4469,30,10.55555556,28.5,47.5801371,0,1656.555983
5/1/year 7,4469,28.88888889,12.77777778,32.5,47.797398,0,1506.737026
5/2/year 7,4469,29.44444444,15,38.5,47.8456782,0,1508.875782
5/3/year 7,4469,23.33333333,16.11111111,55.5,47.9824721,0.04,1537.15658
5/4/year 7,4469,27.22222222,13.88888889,45,47.958332,0,1583.437003
5/5/year 7,3484,25.55555556,15,50,48.0227056,0.08,1860.680431
5/6/year 7,3484,23.33333333,16.11111111,66,48.0629391,0.43,1782.65556
5/7/year 7,4469,19.44444444,17.22222222,81.5,48.0548924,0,1867.346538
5/8/year 7,4469,22.77777778,16.66666667,62,47.8537249,0,2052.437946
5/9/year 7,4469,25.55555556,16.11111111,51,47.9341919,0,1807.813395
5/10/year 7,4469,27.77777778,16.11111111,49.5,47.9422386,0,1818.772157
5/11/year 7,4469,30,17.77777778,48,47.7813046,0,1763.225051
5/12/year 7,3484,25.55555556,16.66666667,55.5,47.8939584,0.55,1697.896445
5/13/year 7,3484,25.55555556,15.55555556,53,47.9261452,0.04,1834.674665
5/14/year 7,4469,26.66666667,16.66666667,51,47.8537249,0,1997.186101
5/15/year 7,4469,24.44444444,16.66666667,66.5,47.9502853,1.46,1824.310212
5/16/year 7,4469,25.55555556,15,50,47.7410711,0,1938.788581
5/17/year 7,4469,33.88888889,12.22222222,28.5,47.6927909,0,1708.014846
5/18/year 7,4469,28.88888889,13.88888889,38.5,47.7893513,0,1616.373855
5/19/year 7,3484,27.77777778,10,34,47.8376315,0.01,1983.214153
5/20/year 7,3484,27.77777778,10.55555556,35.5,47.9100518,0,1705.168218
5/21/year 7,4469,28.88888889,9.444444444,27.5,47.8859117,0,1924.544084
5/22/year 7,4469,30,9.444444444,29.5,47.8859117,0,1700.322893
5/23/year 7,4469,23.33333333,9.444444444,53,47.8134914,0,1840.004522
5/24/year 7,4469,30,9.444444444,28,47.7410711,0,1733.706424
5/25/year 7,4469,31.11111111,10,26,47.7410711,0,1619.818579
5/26/year 7,3484,31.11111111,10,26.5,47.6445107,0,1456.731759
5/27/year 7,3484,32.22222222,8.888888889,21,47.6284173,0,1219.534183
5/28/year 7,4469,32.22222222,9.444444444,25,47.4835767,0,1403.64517
5/29/year 7,4469,33.33333333,11.66666667,26.5,47.4111564,0,1323.171138
5/30/year 7,4469,33.88888889,10,23,47.5238102,0,1341.337321
5/31/year 7,4469,33.33333333,13.33333333,28,47.5640437,0,1267.858728
6/1/year 7,4469,35.55555556,15,27.5,47.6847442,0,1520.156304
6/2/year 7,3484,34.44444444,15.55555556,29,47.6525574,0,1461.11905
6/3/year 7,3484,33.88888889,19.44444444,41,47.5399036,0,1272.874396
6/4/year 7,4469,35.55555556,20,38,47.5077168,0,1554.338556
6/5/year 7,4469,31.11111111,21.11111111,59.5,47.7088843,0.55,1466.558684
6/6/year 7,4469,29.44444444,19.44444444,52,47.7571645,0,1490.315917
6/7/year 7,4469,33.33333333,21.11111111,44.5,47.5318569,0,2001.501469
6/8/year 7,4469,35.55555556,21.66666667,42,47.2904559,0.02,1434.314561
6/9/year 7,3484,30.55555556,21.11111111,57,47.395063,0.12,1574.238457
6/10/year 7,3484,29.44444444,20,56,47.4111564,0,1638.495791
6/11/year 7,4469,32.22222222,16.66666667,39,47.2824092,0,1911.775896
6/12/year 7,4469,33.33333333,15.55555556,32.5,47.1617087,0,1898.303621
6/13/year 7,4469,34.44444444,13.33333333,28.5,47.0892884,0,1584.213012
6/14/year 7,4469,36.66666667,16.66666667,26.5,47.1134285,0,1986.083494
6/15/year 7,4469,30.55555556,20,57.5,47.3387361,1.89,1812.772282
6/16/year 7,3484,30,20,53.5,47.3789696,0,2061.477505
6/17/year 7,3484,28.88888889,19.44444444,55.5,47.5801371,0,1552.116521
6/18/year 7,4469,28.88888889,19.44444444,55.5,47.5881838,0,1701.208679
6/19/year 7,4469,30.55555556,17.77777778,53,47.5077168,0,1665.508477
6/20/year 7,4469,31.11111111,17.22222222,41,47.6686508,0,1518.256028
6/21/year 7,4469,31.11111111,16.66666667,39,47.6042772,0,1476.635445
6/22/year 7,4469,31.11111111,16.11111111,36.5,47.6123239,0.04,1600.959666
6/23/year 7,3484,31.11111111,16.11111111,38.5,47.6525574,0,1565.990048
6/24/year 7,3484,32.77777778,16.11111111,36,47.4835767,0,1371.446472
6/25/year 7,4469,33.33333333,13.88888889,30.5,47.314596,0,1517.336174
6/26/year 7,4469,34.44444444,15.55555556,31.5,47.2582691,0,1332.982921
6/27/year 7,4469,32.22222222,18.33333333,42,47.5399036,0,1357.126266
6/28/year 7,4469,29.44444444,20.55555556,52,47.6766975,0,1443.058859
6/29/year 7,4469,27.77777778,20.55555556,58,47.6203706,0,1310.357526
6/30/year 7,3484,28.33333333,21.11111111,57,47.8859117,0,1311.08811
7/1/year 7,3484,37.77777778,22.77777778,39,47.2904559,0,1347.038149
7/2/year 7,4469,34.44444444,22.77777778,56,47.1858488,0.28,1066.119087
7/3/year 7,4469,28.88888889,23.33333333,69.5,47.3387361,0.2,1432.970741
7/4/year 7,4469,28.88888889,20.55555556,65,47.4996701,0.31,967.0851906
7/5/year 7,4469,28.88888889,20,58,47.5720904,0,1603.878217
7/6/year 7,4469,31.11111111,18.88888889,46,47.4835767,0,1669.244677
7/7/year 7,3484,32.22222222,19.44444444,40,47.4433432,0,1202.420345
7/8/year 7,3484,34.44444444,21.11111111,42.5,47.3387361,0,1646.577642
7/9/year 7,4469,35.55555556,23.33333333,48,47.4031097,0,1538.250564
7/10/year 7,4469,34.44444444,23.33333333,50.5,47.395063,0,1694.493362
7/11/year 7,4469,31.11111111,23.88888889,61,47.4111564,0,1898.648094
7/12/year 7,4469,30,24.44444444,66.5,47.3709229,0.55,1708.681078
7/13/year 7,4469,27.77777778,23.88888889,77,47.4594366,0.12,1509.814564
7/14/year 7,3484,31.66666667,24.44444444,60.5,47.4031097,0,1230.966122
7/15/year 7,3484,28.88888889,26.11111111,81.5,47.4835767,0.71,1603.408826
7/16/year 7,4469,31.11111111,25.55555556,70.5,47.4916234,0.12,1261.427316
7/17/year 7,4469,30,25.55555556,75,47.47553,0.55,1533.147831
7/18/year 7,4469,30,24.44444444,68,47.5720904,1.89,1423.340658
7/19/year 7,4469,30,24.44444444,66,47.5077168,0,1749.457515
7/20/year 7,4469,31.11111111,24.44444444,63,47.4594366,0,1606.898974
7/21/year 7,3484,31.66666667,24.44444444,64,47.4192031,0,1617.876663
7/22/year 7,3484,30,24.44444444,72.5,47.4996701,1.7,1322.035515
7/23/year 7,4469,27.22222222,24.44444444,84.5,47.5157635,0.43,1424.922959
7/24/year 7,4469,27.77777778,25,80,47.555997,0,1469.333389
7/25/year 7,4469,30,25,70.5,47.4031097,0,2133.298089
7/26/year 7,4469,26.66666667,23.88888889,75,47.4916234,0,2032.098938
7/27/year 7,4469,27.77777778,22.77777778,72.5,47.4433432,0.08,1540.4726
7/28/year 7,3484,26.66666667,23.33333333,75,47.5077168,0.24,1844.796851
7/29/year 7,3484,27.77777778,22.77777778,63,47.555997,0,1358.648001
7/30/year 7,4469,30,21.66666667,57.5,47.4433432,0,1326.441733
7/31/year 7,4469,31.11111111,23.33333333,47.5,47.3628762,0,2320.229205
8/1/year 7,4469,31.11111111,21.66666667,58.5,47.4111564,0.59,1232.964818
8/2/year 7,4469,28.88888889,22.22222222,64.5,47.5399036,0.16,1440.730831
8/3/year 7,4469,31.11111111,24.44444444,59.5,47.47553,0,1746.569247
8/4/year 7,3484,32.22222222,25,67,47.4433432,0,1714.120712
8/5/year 7,3484,33.33333333,26.11111111,60.5,47.4031097,0,1849.804948
8/6/year 7,4469,30,25,69.5,47.4352965,0,1810.175491
8/7/year 7,4469,25.55555556,24.44444444,92,47.5801371,0.2,1607.773404
8/8/year 7,4469,26.66666667,23.88888889,80,47.6847442,0,1942.157596
8/9/year 7,4469,29.44444444,23.88888889,69.5,47.7732579,0,1639.983458
8/10/year 7,4469,31.11111111,25,64,47.636464,0,1440.231157
8/11/year 7,3484,31.11111111,25.55555556,69.5,47.4111564,0.01,1726.491432
8/12/year 7,3484,30,26.11111111,77.5,47.2985026,0,1939.799286
8/13/year 7,4469,28.33333333,24.44444444,78,47.4111564,0,1507.637953
8/14/year 7,4469,26.11111111,23.33333333,80.5,47.4916234,0,1463.818047
8/15/year 7,4469,30,23.88888889,64.5,47.6203706,0,1842.987425
8/16/year 7,4469,31.11111111,24.44444444,64.5,47.6686508,0,2237.26816
8/17/year 7,4469,31.11111111,24.44444444,63,47.5399036,0,1978.679232
8/18/year 7,3484,27.77777778,23.33333333,72.5,47.555997,2.32,1445.182474
8/19/year 7,3484,29.44444444,24.44444444,71.5,47.5157635,0,1260.397684
8/20/year 7,4469,31.11111111,25.55555556,67,47.5801371,0,1730.916577
8/21/year 7,4469,28.88888889,25.55555556,75.5,47.636464,0,1473.16801
8/22/year 7,4469,30,25.55555556,67,47.5077168,0,1632.242294
8/23/year 7,4469,29.44444444,25,73,47.5318569,0.67,1681.562401
8/24/year 7,4469,28.33333333,25.55555556,75.5,47.4835767,0.02,1644.866636
8/25/year 7,3484,26.66666667,22.77777778,72,47.5238102,0.63,1554.156857
8/26/year 7,3484,26.66666667,22.77777778,71,47.4996701,0,1717.576792
8/27/year 7,4469,28.88888889,23.33333333,70.5,47.5881838,0,1446.06826
8/28/year 7,4469,29.44444444,22.77777778,62,47.636464,0,1330.503478
8/29/year 7,4469,31.66666667,23.88888889,58.5,47.6525574,0,1228.554816
8/30/year 7,4469,32.22222222,24.44444444,64,47.5238102,0,1367.850333
8/31/year 7,4469,32.22222222,25.55555556,60,47.5399036,0,1412.813433
9/1/year 7,3484,30,22.77777778,65.5,47.6927909,0.28,1698.441544
9/2/year 7,3484,28.88888889,23.33333333,67.5,47.636464,0,1842.343905
9/3/year 7,4469,27.77777778,21.66666667,67,47.7008376,0,1441.105587
9/4/year 7,4469,29.44444444,23.33333333,64.5,47.7571645,0,1695.871251
9/5/year 7,4469,30,22.77777778,61.5,47.6927909,0,1794.920289
9/6/year 7,4469,30,23.33333333,63.5,47.6847442,0,1465.589619
9/7/year 7,4469,30.55555556,23.33333333,61.5,47.7652112,0,1517.892629
9/8/year 7,3484,30,22.22222222,56.5,47.7813046,0,1910.829543
9/9/year 7,3484,30.55555556,23.33333333,61,47.8456782,0,1772.688576
9/10/year 7,4469,30,23.88888889,59.5,47.8537249,0,2092.271815
9/11/year 7,4469,26.66666667,22.22222222,72,47.8376315,0,2176.667531
9/12/year 7,4469,30,24.44444444,66.5,47.6766975,0,1995.736289
9/13/year 7,4469,30,23.88888889,72,47.6525574,0,1981.843835
9/14/year 7,4469,26.66666667,19.44444444,67,47.9100518,0,2000.331777
9/15/year 7,3484,25.55555556,17.77777778,64,48.038799,0,2329.999349
9/16/year 7,3484,25.55555556,16.66666667,59,47.9341919,0,2029.657348
9/17/year 7,4469,26.66666667,18.33333333,54.5,47.8859117,0,1897.527612
9/18/year 7,4469,27.77777778,17.22222222,53,47.9180985,0,2223.00852
9/19/year 7,4469,27.77777778,17.77777778,55.5,47.8376315,0,1939.322324
9/20/year 7,4469,28.88888889,19.44444444,54.5,47.8456782,0,1996.762135
9/21/year 7,4469,28.88888889,20,57,48.0066122,0,1905.246063
9/22/year 7,3484,28.88888889,18.88888889,54,48.0468457,0,1915.973915
9/23/year 7,3484,26.66666667,20.55555556,66.5,48.0548924,0,2099.967554
9/24/year 7,4469,26.66666667,20,60,47.9663787,0,1973.432654
9/25/year 7,4469,27.77777778,20.55555556,62,48.0951259,0,1712.523269
9/26/year 7,4469,28.33333333,19.44444444,57.5,47.9020051,0,2020.655643
9/27/year 7,4469,23.33333333,19.44444444,53.5,47.9261452,0,2089.519822
9/28/year 7,4469,27.77777778,18.33333333,55.5,47.9905188,0,2108.901121
9/29/year 7,3484,25.55555556,18.88888889,68.5,48.1675462,0.47,1991.121875
9/30/year 7,3484,25.55555556,15.55555556,53.5,47.9905188,0,2452.741268
10/1/year 7,4469,27.77777778,14.44444444,47.5,48.0066122,0,3091.532991
10/2/year 7,4469,26.66666667,15.55555556,52,48.0629391,0.31,2541.130591
10/3/year 7,4469,25.55555556,13.88888889,40.5,48.0468457,0,2287.795813
10/4/year 7,4469,25.55555556,12.77777778,42.5,48.1755929,0,2270.095235
10/5/year 7,4469,23.88888889,12.77777778,47.5,48.2319198,0,2108.832984
10/6/year 7,3484,24.44444444,12.22222222,42,48.1916863,0,2279.963799
10/7/year 7,3484,25.55555556,12.22222222,46.5,48.0709858,0,2515.666138
